brand,model,year,engine_size,fuel_type,transmission,mileage,doors,owner_count,price,car_age,price_per_km,price_category
honda,civic,2019,4.2,petrol,manual,273193,2,4,8536,7,0.03124519572172156,medio
hyundai,elantra,2003,4.4,hybrid,semi-automatic,169451,2,2,7010,23,0.0413686471685197,medio
bmw,x5,2020,2.2,electric,automatic,286174,4,5,10076,6,0.035209225124486765,alto
chevrolet,malibu,2004,4.9,diesel,manual,242712,5,4,5345,22,0.022021894171305203,baixo
hyundai,elantra,2014,3.4,electric,manual,227371,4,5,9152,12,0.0402512182678606,alto
kia,optima,2002,1.7,diesel,manual,79442,4,2,4811,24,0.06055914303336984,baixo
toyota,corolla,2005,3.2,petrol,automatic,29885,2,2,9702,21,0.32463360770929534,alto
volkswagen,tiguan,2008,4.3,diesel,semi-automatic,261478,4,5,5570,18,0.02130190187357302,baixo
kia,optima,2010,1.2,petrol,automatic,170847,4,4,6383,16,0.0373606948866829,baixo
bmw,x5,2001,4.1,electric,semi-automatic,87221,5,4,8755,25,0.10037605191350805,medio
mercedes,c-class,2014,2.9,petrol,manual,217980,4,4,6840,12,0.03137888164564802,medio
volkswagen,passat,2010,4.1,electric,automatic,71288,5,2,13274,16,0.1861998344765672,luxo
bmw,5 series,2016,4.5,diesel,manual,91092,2,1,11578,10,0.12710087493001657,luxo
honda,civic,2020,4.4,petrol,semi-automatic,24913,3,3,14001,6,0.5619731877659148,luxo
kia,sportage,2000,4.2,hybrid,semi-automatic,155444,3,5,6191,26,0.03982759175270996,baixo
mercedes,e-class,2014,2.5,electric,semi-automatic,171683,3,2,9366,12,0.05455371496470259,alto
honda,cr-v,2015,4.8,diesel,automatic,295428,3,5,8991,11,0.03043370826831489,alto
volkswagen,golf,2010,3.9,petrol,automatic,207380,2,5,8352,16,0.04027369913347896,medio
mercedes,c-class,2012,1.5,electric,automatic,89226,5,5,10915,14,0.12232844318423795,alto
bmw,3 series,2001,4.6,hybrid,manual,79217,4,4,8415,25,0.10622585775960008,medio
mercedes,e-class,2010,3.3,diesel,automatic,297971,2,3,5940,16,0.019934758970641536,baixo
ford,fiesta,2011,3.5,diesel,semi-automatic,178950,2,3,7321,15,0.04091064034288716,medio
audi,a3,2017,3.4,electric,automatic,148880,3,5,13122,9,0.0881375057932174,luxo
honda,accord,2013,1.7,petrol,semi-automatic,23936,4,4,9221,13,0.385219534611689,alto
audi,q5,2002,2.1,electric,manual,68076,4,1,7438,24,0.10925863360606372,medio
chevrolet,malibu,2015,2.9,diesel,automatic,144743,2,3,10105,11,0.06981291107057978,alto
kia,rio,2014,4.4,diesel,semi-automatic,90279,3,5,10894,12,0.12066902968542313,alto
audi,a3,2018,2.5,diesel,semi-automatic,56429,2,1,10871,8,0.19264575580365054,alto
audi,a3,2014,2.9,diesel,automatic,1197,2,5,12676,12,10.580968280467445,luxo
mercedes,c-class,2021,1.9,petrol,automatic,200177,2,2,9796,5,0.04893644656255932,alto
chevrolet,malibu,2022,3.0,diesel,manual,5679,2,4,13586,4,2.391901408450704,luxo
bmw,3 series,2011,3.3,hybrid,manual,14586,4,1,11408,15,0.7820662233495578,luxo
kia,sportage,2001,3.6,hybrid,semi-automatic,202216,3,3,4955,25,0.024503380032341496,baixo
bmw,5 series,2002,4.8,petrol,manual,249673,5,1,4506,24,0.018047533984315547,baixo
chevrolet,impala,2011,1.7,diesel,manual,39156,3,1,8316,15,0.21237582041525144,medio
volkswagen,golf,2010,4.5,electric,semi-automatic,68014,3,2,12239,16,0.17994560023524223,luxo
ford,focus,2008,2.4,petrol,manual,126868,5,3,6362,18,0.050146213811096484,baixo
mercedes,e-class,2010,3.0,electric,manual,258632,4,5,6927,16,0.026783125123244135,medio
ford,fiesta,2021,4.3,hybrid,semi-automatic,201170,3,5,11676,5,0.058040174776682524,luxo
audi,a3,2019,2.9,hybrid,manual,13569,2,3,13428,7,0.9895357406042742,luxo
bmw,3 series,2020,2.1,diesel,semi-automatic,191301,3,1,8373,6,0.04376849170421637,medio
kia,sportage,2002,4.4,petrol,semi-automatic,169424,3,3,5711,24,0.03370813044119817,baixo
bmw,x5,2010,2.9,petrol,manual,63026,2,5,8739,16,0.13865486220191348,medio
chevrolet,malibu,2001,4.8,electric,semi-automatic,145630,2,1,8287,25,0.056904093221910174,medio
audi,q5,2003,3.7,diesel,automatic,44024,4,4,9319,23,0.21167518455423054,alto
audi,q5,2022,1.2,electric,manual,122902,2,3,11441,4,0.09308967234323003,luxo
audi,a3,2012,4.0,electric,semi-automatic,92692,3,2,11846,14,0.1277982156149871,luxo
chevrolet,equinox,2020,2.9,petrol,automatic,22360,2,5,14052,6,0.6284155449219624,luxo
mercedes,e-class,2018,3.4,diesel,manual,53596,5,1,11828,8,0.22068399350709927,luxo
honda,accord,2000,3.6,electric,semi-automatic,45737,5,1,8785,26,0.19207223752678299,medio
kia,sportage,2020,3.0,hybrid,automatic,98160,2,5,13636,6,0.13891464023390146,luxo
chevrolet,impala,2018,4.0,petrol,manual,253702,3,4,8425,8,0.03320812130719779,medio
ford,explorer,2006,1.5,hybrid,semi-automatic,94715,5,2,6505,20,0.06867899826850796,baixo
volkswagen,passat,2005,1.4,diesel,semi-automatic,1841,2,2,6963,21,3.7801302931596092,medio
kia,optima,2021,1.6,diesel,semi-automatic,109050,2,5,9819,5,0.09004043979422471,alto
bmw,5 series,2008,4.4,hybrid,semi-automatic,236894,2,1,7162,18,0.030232803562759872,medio
toyota,corolla,2016,4.4,electric,automatic,256691,4,1,11666,10,0.04544746232839356,luxo
ford,explorer,2006,1.6,hybrid,semi-automatic,235768,5,2,3784,20,0.016049607878898413,baixo
mercedes,c-class,2003,4.4,hybrid,manual,88089,3,3,8638,23,0.09805880349642411,medio
honda,cr-v,2007,3.8,electric,automatic,160230,4,2,10295,19,0.06425098763659966,alto
mercedes,e-class,2000,1.1,diesel,manual,233776,2,3,2000,26,0.008555161542837832,baixo
chevrolet,equinox,2015,1.3,hybrid,semi-automatic,117006,3,5,8559,11,0.07314946968984762,medio
ford,fiesta,2005,4.7,diesel,semi-automatic,295379,2,2,4392,21,0.014868982327848872,baixo
chevrolet,impala,2019,2.5,hybrid,manual,299406,3,1,7311,7,0.024418266773989922,medio
ford,explorer,2011,1.4,petrol,semi-automatic,182197,4,3,5156,15,0.02829888363209256,baixo
volkswagen,tiguan,2015,1.4,electric,semi-automatic,235687,2,2,7286,11,0.030913750381860765,medio
volkswagen,passat,2005,1.6,electric,automatic,293339,5,1,4833,21,0.01647576191450194,baixo
audi,a3,2008,3.5,diesel,manual,79861,4,1,8402,18,0.10520648118003556,medio
mercedes,c-class,2020,1.9,petrol,semi-automatic,288000,4,5,6240,6,0.021666591435446404,baixo
kia,rio,2022,1.6,diesel,automatic,295898,3,1,7882,4,0.026637467514253173,medio
toyota,rav4,2005,2.5,hybrid,semi-automatic,239287,4,1,4314,21,0.01802848450402862,baixo
honda,cr-v,2016,4.4,petrol,automatic,7588,4,5,14648,10,1.9301620766899459,luxo
volkswagen,tiguan,2002,3.4,diesel,automatic,152117,3,2,6557,24,0.043104695039377326,baixo
kia,sportage,2019,4.4,petrol,manual,195296,5,4,10294,7,0.05270946302298551,alto
chevrolet,impala,2006,4.4,diesel,automatic,191716,2,3,7965,20,0.041545611500284275,medio
honda,cr-v,2000,3.6,petrol,manual,230409,2,3,3091,26,0.01341521635345688,baixo
honda,civic,2014,1.1,diesel,automatic,106397,4,2,8772,12,0.0824451587435854,medio
volkswagen,passat,2007,3.7,electric,manual,295514,2,4,5989,19,0.020266314738676548,baixo
kia,sportage,2001,3.1,hybrid,automatic,232603,4,4,5347,25,0.022987566851816823,baixo
mercedes,e-class,2000,2.5,diesel,manual,18150,3,5,6237,26,0.3436174315464713,baixo
volkswagen,passat,2000,1.8,petrol,automatic,222084,2,3,2958,26,0.013319224621203593,baixo
toyota,corolla,2016,3.7,petrol,manual,59160,5,2,11416,10,0.19296496002434035,luxo
chevrolet,equinox,2016,2.3,petrol,semi-automatic,73775,3,4,9724,10,0.1318043808284537,alto
mercedes,e-class,2007,2.4,electric,automatic,89733,3,1,10305,19,0.11483941426883901,alto
hyundai,tucson,2002,2.6,petrol,semi-automatic,11401,5,4,7071,24,0.6201543588844063,medio
chevrolet,impala,2019,4.4,diesel,semi-automatic,233465,2,1,9530,7,0.0408196482571338,alto
volkswagen,golf,2016,4.3,petrol,semi-automatic,240885,3,2,8382,10,0.03479654276296672,medio
mercedes,gla,2006,3.5,electric,semi-automatic,25049,4,5,10899,20,0.43508982035928145,alto
chevrolet,equinox,2003,2.0,hybrid,semi-automatic,110430,3,1,5791,23,0.052439985149097625,baixo
hyundai,elantra,2018,3.7,electric,semi-automatic,205909,3,2,11081,8,0.053814773444708856,alto
ford,explorer,2011,1.4,hybrid,semi-automatic,161912,4,4,6561,15,0.04052176168683182,baixo
mercedes,c-class,2002,3.6,hybrid,automatic,54815,3,5,9703,24,0.17701036193812025,alto
hyundai,elantra,2019,3.3,electric,manual,128619,3,5,12527,7,0.09739542839371793,luxo
honda,civic,2019,4.0,hybrid,manual,121403,5,2,12371,7,0.10189944318144377,luxo
toyota,corolla,2019,4.2,electric,semi-automatic,253093,5,4,10938,7,0.0432171446182051,alto
chevrolet,malibu,2022,4.8,petrol,semi-automatic,97890,2,2,13542,4,0.13833753869099305,luxo
toyota,camry,2016,1.2,diesel,manual,157466,4,1,6950,10,0.04413623171839179,medio
kia,rio,2004,3.6,petrol,semi-automatic,168226,4,4,5535,22,0.032901971740564834,baixo
audi,a3,2009,1.2,petrol,automatic,275586,3,5,3988,17,0.014470929325403593,baixo
ford,focus,2015,1.9,electric,manual,50573,4,5,11488,11,0.22715229169138293,luxo
volkswagen,tiguan,2006,2.6,electric,manual,219205,5,5,6115,20,0.027896134229902465,baixo
hyundai,elantra,2008,2.7,electric,automatic,1708,5,2,12665,18,7.410766530134581,luxo
kia,rio,2012,3.6,petrol,automatic,244437,2,2,7911,14,0.03236403505183318,medio
kia,sportage,2016,2.1,electric,manual,134097,4,5,10318,10,0.0769437277215171,alto
ford,fiesta,2010,1.1,hybrid,manual,98700,5,3,7226,16,0.07321101103332286,medio
mercedes,e-class,2018,1.6,hybrid,manual,78445,4,4,10531,8,0.13424521326772557,alto
chevrolet,equinox,2001,3.6,hybrid,semi-automatic,93140,2,1,7137,25,0.07662576094308629,medio
hyundai,elantra,2006,3.0,diesel,automatic,288209,3,2,4635,20,0.016082023524513375,baixo
hyundai,sonata,2009,4.4,hybrid,semi-automatic,282931,5,3,6541,17,0.02311862921125924,baixo
volkswagen,passat,2023,3.0,hybrid,automatic,242006,5,1,11659,3,0.0481762924212936,luxo
kia,optima,2006,4.6,hybrid,manual,272450,4,3,6051,20,0.02220949822169858,baixo
kia,sportage,2002,4.4,petrol,automatic,54982,5,5,9500,24,0.17278067766400523,alto
chevrolet,malibu,2003,1.2,diesel,semi-automatic,53980,4,3,5120,23,0.09484818732516996,baixo
ford,explorer,2019,1.6,hybrid,semi-automatic,84291,4,4,10714,7,0.12710577516253024,alto
hyundai,sonata,2002,3.1,hybrid,semi-automatic,264010,5,1,3519,24,0.01332899007995879,baixo
audi,a3,2020,1.7,hybrid,semi-automatic,54068,4,1,11718,6,0.21672307606946678,luxo
hyundai,tucson,2002,4.4,petrol,manual,253283,4,1,4034,24,0.015926785742486696,baixo
bmw,5 series,2010,1.1,petrol,automatic,1666,4,3,9666,16,5.798440311937613,alto
honda,accord,2000,2.8,electric,automatic,128713,4,2,7825,26,0.06079369765526672,medio
toyota,camry,2004,2.9,diesel,automatic,155101,3,5,6597,22,0.04253330066665807,baixo
volkswagen,passat,2002,3.1,diesel,automatic,153222,5,2,6235,24,0.04069232425941275,baixo
bmw,3 series,2004,3.0,electric,semi-automatic,140269,4,1,7494,22,0.05342553646538818,medio
toyota,corolla,2022,4.6,diesel,automatic,48034,3,1,15839,4,0.32973873217445615,luxo
honda,accord,2007,1.7,electric,automatic,197700,2,4,7446,19,0.03766293544291632,medio
ford,focus,2020,1.3,hybrid,manual,130961,2,4,9780,6,0.07467815091400559,alto
volkswagen,tiguan,2009,1.5,electric,semi-automatic,204370,4,4,6212,17,0.03039570193422746,baixo
ford,explorer,2005,1.9,diesel,semi-automatic,103956,5,2,5420,21,0.05213694123531845,baixo
chevrolet,equinox,2004,3.0,electric,manual,86109,3,5,8577,22,0.09960515619556382,medio
kia,sportage,2011,1.7,hybrid,manual,264104,4,2,4817,15,0.018238957990193295,baixo
honda,accord,2019,2.1,petrol,automatic,1068,2,1,13378,7,12.514499532273152,luxo
hyundai,elantra,2004,3.1,electric,automatic,202084,2,1,7858,22,0.038884627755647376,medio
bmw,3 series,2012,4.5,petrol,semi-automatic,78159,3,1,10636,14,0.13607983623336745,alto
kia,optima,2012,2.7,electric,automatic,188249,3,4,10135,14,0.053837981407702525,alto
audi,a4,2021,3.6,diesel,semi-automatic,252284,5,4,8954,5,0.035491606714628296,alto
mercedes,c-class,2011,4.8,diesel,manual,120010,4,5,9799,15,0.08165084867220505,alto
mercedes,gla,2007,4.8,petrol,semi-automatic,77167,4,4,9456,19,0.1225378395189716,alto
audi,q5,2021,3.0,diesel,semi-automatic,226346,5,4,8873,5,0.03920087299588684,alto
toyota,camry,2014,4.1,diesel,automatic,35164,3,3,13196,12,0.3752594909711361,luxo
ford,explorer,2015,4.3,electric,manual,147409,3,1,11951,11,0.08107319720507428,luxo
ford,fiesta,2016,3.6,diesel,manual,292131,4,4,6657,10,0.022787643941779744,medio
kia,rio,2016,1.6,electric,automatic,285860,4,5,8282,10,0.028972122814934533,medio
audi,a3,2005,2.3,electric,manual,112828,3,2,7643,21,0.06773967685612742,medio
audi,q5,2023,3.5,hybrid,semi-automatic,225090,2,2,10998,3,0.04886023874788419,alto
volkswagen,golf,2003,2.5,electric,manual,235804,3,1,4783,23,0.02028370899684061,baixo
kia,rio,2007,4.7,electric,manual,18622,4,3,12527,19,0.672662836277721,luxo
honda,civic,2001,1.8,electric,semi-automatic,38814,4,5,7423,25,0.19124049980677574,medio
volkswagen,golf,2001,2.3,diesel,manual,64027,3,2,5419,25,0.08463484725432623,baixo
kia,rio,2013,2.7,hybrid,manual,155927,5,4,8581,13,0.05503180955312709,medio
honda,cr-v,2000,3.5,hybrid,semi-automatic,181019,2,2,4979,26,0.02750524803889073,baixo
ford,focus,2014,3.8,diesel,semi-automatic,91618,4,4,10267,12,0.11206190855608553,alto
chevrolet,equinox,2004,2.6,hybrid,semi-automatic,234638,5,3,4207,22,0.0179296706856064,baixo
ford,focus,2006,4.4,hybrid,automatic,213796,4,4,8524,20,0.03986959592510653,medio
hyundai,elantra,2008,4.5,electric,semi-automatic,242378,4,3,8152,18,0.03363327681028472,medio
kia,optima,2015,3.4,electric,manual,68256,4,2,12634,11,0.18509456905518848,luxo
honda,cr-v,2012,4.9,electric,manual,4608,3,2,14507,14,3.1475374267737037,luxo
ford,fiesta,2014,4.7,electric,automatic,262198,4,2,11256,12,0.042929225511920334,luxo
hyundai,elantra,2014,3.7,petrol,semi-automatic,203553,3,5,7928,12,0.03894789589003409,medio
audi,a4,2007,1.4,petrol,manual,252417,3,3,2551,19,0.01010625232748853,baixo
ford,focus,2010,3.9,hybrid,automatic,42902,3,5,12641,16,0.29464140036827263,luxo
audi,a4,2020,4.8,electric,manual,116761,2,3,14564,6,0.12473236155598567,luxo
mercedes,c-class,2015,2.7,diesel,manual,181326,5,5,7673,11,0.04231581617740326,medio
ford,explorer,2008,4.1,electric,manual,286699,3,5,6866,18,0.023948378095570284,medio
toyota,rav4,2013,3.8,hybrid,automatic,149662,2,1,11306,13,0.07554305339329026,luxo
volkswagen,tiguan,2019,4.7,petrol,semi-automatic,213300,4,1,10234,7,0.047979146839442856,alto
toyota,rav4,2015,2.0,diesel,manual,125458,2,3,8090,11,0.06448321762488143,medio
hyundai,sonata,2011,2.5,petrol,manual,61333,2,1,8673,15,0.141406071673134,medio
bmw,x5,2009,3.8,electric,automatic,103338,3,3,12033,17,0.11644200156765597,luxo
hyundai,elantra,2019,1.9,electric,automatic,44978,4,4,14300,7,0.3179261433113231,luxo
honda,accord,2002,2.5,electric,automatic,119657,2,2,8306,24,0.06941449798592655,medio
ford,explorer,2003,2.2,electric,manual,106537,4,4,7069,23,0.06635191199384258,medio
honda,accord,2005,2.8,electric,manual,228351,2,2,5832,21,0.02553951793721973,baixo
volkswagen,golf,2000,1.0,hybrid,semi-automatic,156258,4,1,2974,26,0.01903250372778528,baixo
mercedes,c-class,2022,3.6,diesel,manual,233628,5,2,9627,4,0.0412063570875191,alto
honda,accord,2000,2.9,hybrid,semi-automatic,238272,5,1,3234,26,0.013572666647081288,baixo
chevrolet,malibu,2023,2.0,diesel,manual,280794,2,3,7384,3,0.0262967645435282,medio
kia,rio,2005,2.6,diesel,semi-automatic,14058,5,4,7918,21,0.5631979514901486,medio
audi,a3,2018,3.3,hybrid,semi-automatic,274434,3,2,8311,8,0.030284038114671962,medio
chevrolet,equinox,2015,3.2,diesel,automatic,60419,4,4,12091,11,0.20011585567692816,luxo
bmw,x5,2021,5.0,petrol,semi-automatic,98604,2,4,13427,5,0.13616956543785813,luxo
volkswagen,golf,2023,1.6,petrol,automatic,133425,5,5,11431,3,0.08567295729468019,luxo
hyundai,tucson,2004,4.2,hybrid,manual,271816,3,5,5063,22,0.01862650238947527,baixo
mercedes,gla,2019,2.9,petrol,semi-automatic,247451,3,3,7750,7,0.03131920534083378,medio
ford,fiesta,2014,4.7,petrol,semi-automatic,85892,5,2,11282,12,0.1313494696890317,luxo
ford,explorer,2006,3.1,electric,semi-automatic,252610,2,3,5947,20,0.023542126035683324,baixo
audi,a4,2020,1.3,hybrid,manual,282883,4,1,6742,6,0.02383309059543841,medio
bmw,5 series,2020,2.7,hybrid,semi-automatic,109271,3,4,11614,6,0.10628523317958855,luxo
mercedes,gla,2018,2.0,hybrid,automatic,119566,5,5,11608,8,0.09708364348022448,luxo
ford,focus,2009,3.0,diesel,manual,54105,3,2,8717,17,0.16110967360366688,medio
honda,cr-v,2020,2.4,hybrid,manual,103185,2,3,11436,6,0.1108289884286628,luxo
chevrolet,impala,2010,1.8,hybrid,manual,227999,5,1,5340,16,0.023421052631578947,baixo
bmw,x5,2000,1.1,hybrid,automatic,141537,3,2,4869,26,0.03440065565431192,baixo
hyundai,elantra,2022,2.8,diesel,automatic,250524,5,5,9989,4,0.039872268236702924,alto
bmw,5 series,2012,1.7,petrol,automatic,163543,5,4,7629,14,0.04664799686934403,medio
audi,a4,2021,2.7,petrol,manual,283597,2,2,7428,5,0.02619200417492366,medio
kia,rio,2021,3.6,petrol,automatic,79401,4,3,13911,5,0.17519709830986624,luxo
ford,fiesta,2007,3.4,electric,manual,125769,3,1,9084,19,0.07222708117993162,alto
hyundai,sonata,2009,4.1,diesel,manual,67077,2,5,9558,17,0.14249083156921794,alto
hyundai,sonata,2007,2.3,electric,manual,76257,2,3,8974,19,0.11767945658160456,alto
ford,focus,2010,1.2,electric,automatic,220484,4,4,7390,16,0.03351701929836497,medio
toyota,camry,2010,4.7,petrol,semi-automatic,155338,5,1,8693,16,0.05596147780016609,medio
volkswagen,tiguan,2006,3.1,electric,automatic,135166,5,1,9796,20,0.07247331079331494,alto
ford,fiesta,2009,2.4,petrol,automatic,22624,4,4,10247,17,0.4529060773480663,alto
audi,a3,2002,3.2,hybrid,automatic,106780,2,5,8264,24,0.07739204540133544,medio
mercedes,c-class,2017,2.3,electric,semi-automatic,40455,4,1,12690,9,0.31367411508799686,luxo
ford,explorer,2007,1.1,diesel,semi-automatic,261935,4,2,2061,19,0.007868334249587685,baixo
honda,cr-v,2015,2.2,electric,manual,164031,4,5,9519,11,0.058031359734685914,alto
mercedes,gla,2018,4.8,hybrid,automatic,108824,3,4,14623,8,0.1343716976797611,luxo
honda,cr-v,2001,4.3,petrol,semi-automatic,67506,3,4,7349,25,0.10886278460011554,medio
mercedes,c-class,2013,1.5,hybrid,automatic,198747,5,4,8025,13,0.04037776480769618,medio
honda,cr-v,2004,1.3,electric,automatic,189304,5,1,6313,22,0.03334830036184992,baixo
audi,a3,2019,3.1,diesel,semi-automatic,171550,3,5,9469,7,0.05519641389441041,alto
chevrolet,malibu,2011,4.8,electric,automatic,49802,2,4,14703,15,0.29522317932654657,luxo
kia,rio,2006,4.9,electric,manual,32528,4,3,12149,20,0.37348212364351807,luxo
kia,rio,2002,3.3,diesel,automatic,252871,3,2,4442,24,0.017566199500142366,baixo
hyundai,tucson,2010,3.6,diesel,semi-automatic,37887,5,5,9942,16,0.2624049831081081,alto
kia,optima,2003,1.5,electric,automatic,243023,2,3,5139,23,0.021146059648429784,baixo
ford,fiesta,2011,5.0,petrol,automatic,125014,4,5,11399,15,0.09118105827300724,luxo
bmw,x5,2007,2.0,electric,automatic,225309,2,5,7193,19,0.031924903466335273,medio
volkswagen,golf,2012,1.5,electric,semi-automatic,19946,5,4,10801,14,0.5414849350779566,alto
toyota,rav4,2016,1.5,electric,semi-automatic,34256,4,3,11714,10,0.34194471202965815,luxo
bmw,x5,2007,2.1,electric,manual,48326,5,4,9333,19,0.19312185734682474,alto
chevrolet,impala,2018,3.9,hybrid,automatic,22059,4,3,15458,8,0.7007252946509519,luxo
bmw,5 series,2016,3.1,petrol,automatic,82589,2,3,11848,10,0.14345562416757476,luxo
mercedes,gla,2005,3.5,hybrid,manual,254719,4,4,5005,21,0.01964902638190955,baixo
volkswagen,tiguan,2012,2.8,diesel,manual,22534,5,2,10049,14,0.44592855558020855,alto
audi,a4,2009,3.3,electric,semi-automatic,105672,5,2,9986,17,0.09449906787921229,alto
ford,focus,2013,3.5,electric,manual,184223,2,1,9815,13,0.05327753170053848,alto
ford,fiesta,2012,3.4,electric,automatic,66901,3,3,13261,14,0.19821529999103166,luxo
toyota,camry,2014,2.8,petrol,semi-automatic,277899,2,5,5542,12,0.019942425332853543,baixo
hyundai,elantra,2010,4.5,hybrid,manual,93756,3,1,10724,16,0.11438079290079674,alto
mercedes,gla,2005,3.8,electric,automatic,159958,5,2,9700,21,0.060640539138154155,alto
hyundai,tucson,2020,2.7,petrol,automatic,130146,2,3,11697,6,0.08987529485889033,luxo
audi,q5,2017,3.4,petrol,semi-automatic,184285,4,3,8914,9,0.04837046764268583,alto
ford,explorer,2001,1.1,hybrid,manual,221586,3,5,2068,25,0.009332677458515166,baixo
ford,explorer,2005,2.1,electric,automatic,40020,5,2,10399,21,0.2598385847430099,alto
volkswagen,tiguan,2017,3.3,electric,automatic,201512,4,3,11969,9,0.05939567174326222,luxo
kia,sportage,2014,1.3,diesel,semi-automatic,180373,5,5,5992,12,0.033219865390799116,baixo
toyota,corolla,2014,4.7,petrol,semi-automatic,114382,5,3,10712,12,0.09365028019898061,alto
mercedes,e-class,2003,1.9,petrol,automatic,211135,5,1,4177,23,0.01978345710821461,baixo
mercedes,c-class,2007,2.0,petrol,semi-automatic,118689,5,1,5826,19,0.04908585390513101,baixo
kia,sportage,2017,3.4,diesel,manual,149589,2,2,9608,9,0.0642288923056354,alto
